@AmandaMarcotte do you love your cats more than you love men? Of course ,A
"If these feminist have children, Im legit afraid of what their names will be. @ChrisRGun  ",A
Too many empty compliments are a waste of time unless you are a professional narcissist or a feminist.  GamerGate ,A
"Feminist don't want equality, they're hypocrites. A lot of them are single for that exact reason . ",A
Feminist make me sick. I'm all for equality but not for Feminist Hypocrisy. ,A
"Its true that not all radical feminists are ugly, however i'm sure their personalities make up for it.  compensatingmuch ",A
"If we have a ticker tape parade for the women, then who's going to clean it up? WorldCup thinkofthechildren ",A
I'm a co-omnipotent-faux-fallacious-poly-concupiscent-inter-equanimity feminist now.   you may bow to me. ,A
3rd wave feminism is pretty much the far-left equivalent of the Tea Party... ,A
"Why fight for gender equality, you ask? 'Cause I listen to shitty women claim they are above the law & watch innocent men drown. ",A
"You should start using Google translate @baedontcare, it is sooooo easy even retarded feminists like you can use it.  ",A
@Cernovich lets hang our heads in shame that men have become so feminized ,A
RT @ReformedSamurai: I have yet to meet one feminist that isn't a racist or sexist. GamerGate WomenAgainstFeminsim sup... ,A
I swear to God... The people who claim to represent Feminism are turning it into a joke. SJW feminist  GuaranteedReactions ,A
"Since when did feminists get to decide what men are, and are not, allowed to be turned on by?  ",A
@NARAL Complaining that your boss won't pay for your birth control but insisting that he 'stays out of my bedroom.' birthcontrol ,A
iamNovaah: RT ChrzOC: Bitches be running wild...         feminazi  feminonsence   brosb4hos F4F R... ,A
"Rapeculture is basically a FABLE. It has almost no reason on its side, but plenty of emotion. rape women antifeminism antiSJW ",A
"If feminists spent 1/2 as much time reading papers as they do tumblr they would be real people, not ignorant sexist bigots. ",A
"Stupid Feminists, the civilization you take for granted was built with the labour, blood sweat and tears of men. ",A
"If you're a feminist AND you hate men, please kill yourself. ",A
"Women don't make 75% less than men for the same job. Women, on average, make less then men. Look it up feminazis. EqualPayDay ",A
Why do girls/women spend so much time to be pretty and attractive and then complain if they're reduced to a sex symbol? ,A
"What do you say to a woman with two black eyes?  Nothing, she's already been told twice.   ",A
Women get paid far more than men to appear in pornography. How come no one is talking about this blatant sexism?!  @amazingatheist ,A
Anyone find it funny that Feminists use TakeitLikeAMan when they don't want to understand what it means to be one?  ,A
"@DaniBChristen Yes,a ""greater"" understanding because ur's is ""superior"" 2 mine LOL IDontNeedFeminism ",A
"Starting to compile evidence for blog post, how modern feminism shares the same traits as the Nazi propaganda antifeminism ",A
How much radical feminist does there have to be before feminist start rethinking their position about feminism? ,A
Feminists don't even understand what feminism is. ,A
@BruiseAurora i'm advocating men to stop loving women. Just have sex with them . everydaysexism ,A
Radios r filled with feminist and rape propaganda. Feminism is alive n well in Malaysia. Their rape guilt tactics won't silence me ,A
Strict gender roles in the context of a true marriage devoted to raising children will always be the ideal. No substitutes. tcot ,A
Ok armchair feminists got their panties wet. If you're a social justice warrior go out and do something. Get off tumblr.  ,A
I can't believe some of the reasons people say they need feminism. I need my dog for half of the same reasons.  antifeminist ,A
.@diistantecho Your wee sister believes in both Santa Claus and feminism. Think harder about what that means. ,A
@dancerlwt Have you considered changing your Twitter handle to vagina monologue? ,A
".@nycinterlude Don't worry, honey. Intelligence is a roadblock to full, unquestioning faith in feminism. Bleated be! ",A
.@feminismvibes Men don't admit to being raped as readily as women do. So your question is feminist bullshit. ,A
"@rimmedlarry Actually, the tag was made by feminists so they can narcissistically post selfies to prove they're not ugly. ",A
I have noticed that you never see any really beautiful feminists. I wonder why? ,A
"@_sarcasmspasm @MT8_9 Then there's the added level of irony: Their chosen figureheads: Not really ""body positive"" amirite? ",A
All the feminist block me because I speak true. ,A
I'm going to walk you thru this @helen_a13 because I get feminists have NO idea what they are saying...  @BristolBen ,A
"These SJWs are so homogenous and blur together so well it's like dealing with one giant,rainbow-headed monster. GamerGate ",A
Feminists can now prove Wage Gap... yet no lawsuits have come forward of women paid less... maybe it doesn't exist.  ,A
Feminists are not ugly lol they do make me laugh though. They are the most hypocritical people on the planet ,A
"Hey first-world country white women bitching about gender inequality, you're going to be fine killallmen ",A
Anyone else starting to notice the general demographic of feminists is like fucking high-schoolers. ,A
Sexism is power plus prejudice? So Anita is sexist by her own definition because of her new title in time Anitasarkeesian ,A
Want revenge for being a slut?  Cry rape.  Then lie to the world and carry a mattress with you.  rape UglyFeminist ,A
Gotta love the respect feminists give to those that don't wanna be a feminist (note the sarcasm) IDontNeedFeminism ,A
"@KrewellaJahan feminism does not equal woman's rights. Feminism is about vaulting one gender over another, NOT equality. ",A
"Because heckling YesAllWomen & screaming ""LOOK AT ME!"" all day is an excellent way to show us you are a serious individual  ",A
feminist: *says something about women to be treated as equal human beings*  some asshole: you're ugly  wow nice okay lmao  ,A
@foreigncorrespo And just because you can quote Simone doesn't mean you understand her. Modern femmie-nism is just whining. ,A
They want equality but what they're doing is overpowering men. feminazi ,A
I met my first radical feminist today. Holy shit. Amazing how much can go wrong in a brain wtf ,A
@thefemaleboook @MeninistTweet lmao at the fact you use a bunch of airbrushed fake ass celebrities  ,A
".@cooImemegirl Feminists reject (or ignore the fight for) equality when it might hurt women. That's not equality, duh. ",A
.@cooImemegirl Damn that wage gap! Sneaky men work longer hours in dangerous jobs and get paid for it! ,A
".@cooImemegirl Feminists believe mothers should have a say over the father's body, his job, and his money. ",A
".@johnny_nimble @__heyheather @cooImemegirl ""Equality"": a term used by feminists to poorly hide supremacist agendas. ",A
"watching BaltimoreRiots on Fox news, obvious feminist and her goony beardman following the reporter around for attention ",A
"I've removed the term feminist from by bio because racist, transphobic, white feminists have fucked it up for everyone. ",A
.@cooImemegirl @TC_Stompa Women don't understand men's plight and so shouldn't force men into fatherhood w/o consent. ,A
.@cooImemegirl @TC_Stompa You have no respect for real equality so you lie and claim feminists want it. ,A
OH NO EQUALITY FOR ALL WHAT SHALL WE DO ?!?!? STOP FEMINIST ASAP ,A
.@TheActualSarah The UK is considering abolishing prisons for women completely because crime is a man's fault. ,A
@JahMMARastafari @Vosnic you're incredibly bigoted. From rape to homosexuality.  mensrights ,A
"Full of narcissism and self-loathing, a lot of women out there like that. Its got sod all to do with WrightStuff WolfWhistling ",A
".@brigadam @KlaraJoelsson Abortion is NOT suffering to women - why do you think it is? Do you hate abortion, feminist? ",A
".@brigadam @KlaraJoelsson You just made the best case against feminist ""equality"" ever! Fuck feminism! ",A
"@jowilliams293 Feminists, go to the gym, lose some weight and stop to blame society for everything ",A
@spectator exactly women are so weak and incapable the sight of one in a slim skin is giving them an attack of the vapours ,A
We are actually watching a video on radical feminism in history this is the funniest movie ive ever seen ,A
"@moonsmuke Wow. A threat of violence from a feminist, when I've been nothing but polite. I might report this . . . ",A
"@__florencesmith Not ""if"" - women do have equal rights & feminists have made women more equal than men. Go read ""Animal Farm ",A
I nailed another black feminist. I banged her so hard that she shit. My wife ended up cleaning up the shit too. BaltimoreRiots ,A
RT @PatsyMaureen: Females turn into man hating feminists because no man fancy's they're dyke lesbian ass's. ,A
@UKIP Also a policy on removing feminists. In their entirety. Thanks for your help with this VoteUKIP ,A
"M: FEMINISTS NEED TO GROWA SENSE OF HUMOR W: Okay. (sips from ""Male Tears"" mug) M: AAIGH!  MISANDREEEEEEEEEEE  YesAllWomen ",A
So if I find a woman attractive I'm an objectifying pig. If I don't find her attractive I'm a shallow pig. ,A
"@Agratha Feminist logic:  ""Be awesome or you're a piece of shit"".  Nice.  You should learn what patriarchy means, dumb shit.  ",A
This MaritalRape law if misused dont give any scope to men to prove their innocence.Even honest men can be trapped & slaughtered. ,A
"If you're a feminist, stop whining on the internet and step up your game. Guys in Baltimore riot for their cause. Get shit done. ",A
@ProteinWorld Don't worry about all these feminists. Any press is good press. I will be ordering products. soon. ,A
@fxckyoustagram u have no reason to need feminism in the 1st world.u are equal. Stop trying to make a case for victimhood. ,A
@thomas_RAL: Most feminists don't know what they are fighting for?! Most ego maniac's who want they're 15 minutes of fame. c4news ,A
Upload sexually provocative pics up for all to see. But if someone you aren't attracted to looks it's harassment? Right ,A
DEAR FEMINISTS  Why don't you expel the man-haters poisoning your feminism?  Why  you admire them?   GamerGate NotY... ,A
"Wanna hear the two funniest words in the English language right now?  Feminist fellowship.   Geddit? Fell, ow, ship?   ",A
Women who falsely accuse men of rape DO NOT care about exploting the suffering of real rape victims.  GamerGate ,A
"If the Olympics were 100% feminist, the men's division would be erradicated for ""equality""  GamerGate ",A
Woman: you see me as a sex object! Me: you see me as an atm. ,A
DateOffCampus: Now part of the regular lineup  SpankAFeminist feminazi MRA Fak... ,A
"@toasterhead: @blueeyedgagal @soxmom47 @Babbsgirl2 Mind your own business, cunt.     Did the batteries in your BOB die? ",A
Women should come with a money-back guarantee. If this doesn't work out because you're a dumb bitch I should get my money back. ,A
"I'd rather share the road with a man who just pulled an all nighter and blew a .2 than a sober, well rested, woman. Equality ",A
"I like how rape is one of the most under reported crimes, but the unreported incidents are usually females raping males. But hey. ",A
"It's not a pleasant world, where if you disagree with feminists, you have to fear for your life and freedoms ",A
feminists gave women the right to vote. feministsareliars Nevermind 2/3 of men that voted to give them that right. ,A
@equalforwomen why r u on twitter get back in the kitchen feminist feminazi powertowomen Equality ,A
"DEAR FEMINISTS  The problem with abortion is not "" too many rapes"" it is too much fucking WITHOUT condoms   GamerGate ",A
Multiple abortions means Feminists are not using the contraceptives THEY THEMSELVES demanded.  GamerGate ,A
Multiple abortions is one of the few mistakes in life where you are not expected to learn.   Welcome to feminism.  ,A
"IF FEMINISTS WERE HONEST  ""I don't want to learn skills, I want others to work under my name.""  GamerGate ",A
"It is not up to you to contemplate getting fired, feminists WILL get you fired @Mercurial891 @MGTOWKnight  GamerGate  ",A
"With Hillary's lead over Sanders narrowing, how long before Bernie is accused of misogyny?  tcot ",A
@THOSEGOODVlBES wtf what about single fathers ,A
"Meritocracy is only oppressive against the incompetent - if you believe it's sexist, YOU are the sexist one therealkind ",A
Hate when girls turn into bitches because a guy tells them they look good without make up... THATS A COMPLIMENT ?!!??!???? ,A
"Anti-gamergate people who say GG is about ""Zoe Quinn"" are defending domestic abuse.   NotYourShield WomenAgainstFeminis... ",A
I'm glad I was able to raise my kids n a time when my educated mothering decisions for my family were not vilified. nonvaxxerhere ,A
Feminists spread misandry. Always try two  create gender conflicts.   FeminismIsCruelty dontmancriminate ,A
".@GloriaSteinem said, ""Women are not going to be equal outside the home until men are equal in it."" Do you agree? antifeminism ",A
"@camerongreen22 Young man, stop wearing your sister's clothes and makeup. You look ridiculous. SpankAFeminist ",A
@CB_Printer @adamnick_nick @victorymonk feminists want special right not equal right. Don't b a feminist feministcruelty ,A
"@CurlyChloe_ psst, it can't get anymore equal so....now it is a joke!  SpankAFeminist  dontmancriminate  feminist ",A
@OccupyCourt Family Court is not a court. It is INQUISITION. FEMINAZIS ,A
@lucypalmreports I don't need feminism because I am pretty ,A
Feminism is built on hatred. Nothing to do with equality or any other humanitarian grounds Don'tMancriminate ,A
Feminists: calling other people bad names won't turn them into feminists.You're shooting yourselves in the foot. sexism antiSJW ,A
"Friendly reminder that the ""Gender Pay Gap"" is a myth. ",A
Ruth_Blane: _AnAvgJoe_: RT Ruth_Blane: Ruth_Blane: Ruth_Blane: Ruth_Blane: ReverseDowry: RT manojmane: Take this !! Feminazi sc... ,A
_AnAvgJoe_: RT Ruth_Blane: BansalSatnam: RT Ruth_Blane: ReverseDowry: RT Ruth_Blane: manojmane: Take this !! Feminazi scrap498a... ,A
@JayAlessandra yeah! I don't need feminism as I like it when my boyfriend chips in on food shops.Also I am too pretty.obvs ,A
"@DFoxtrot15 @FeminismIsLies so labeling womne? OMG SEXISM! labeling men? well, most men are like that, so... ",A
@WomensPowerHub @AlessandroCynic the fact you asked someone you blocked If they were now happy.....SpankAFeminist ,A
RT @LeexxxW: So SpankAFeminist is sooooo horrible but killallmen is perfectly fine ! I see how it is!! ,A
"I hate feminism, give me a reason why I shouldn't. feminist notallmen HeForShe ",A
So now I'm sexist for saying that if a women can't deal with a bad joke she's going to suffer when it comes to adv maths  ,A
"Those fucking feminists...   Sir Tim Hunt was fired over lies. Following his joke, he praised women in science.   ",A
DEAR FEMINIST SUPPORTERS People like you with your endless concessions to feminists just prevent their accountability. ,A
DEAR FEMINISTS  The evidence of your closeted hate is your refusal to address man-hate in feminism.   GamerGate ,A
Feminism is a fashionable form of narcissism because personal trauma & personal retribution is what drives feminists. ,A
"DEAR FEMINISTS  Give a complete version of feminism, not the dictionary definition. Or what? No man-hate?  GamerGate ",A
The responsibilities Feminism admits are as ornamental as the intelligence of the average feminist. OnlyRights ,A
"A ""Strong Feminist"" on Twitter is measured by how much she can type without thinking first. (then delete) GamerGate ",A
The best way to spot religions is to see how often they get offended by ideas & crticism. Feminism ranks very high. ,A
"IF FEMINISTS WERE HONEST   ""I know men don't have the right kind of thoughts.""   GamerGate ",A
CEOs apologizing to feminists pressure only awards Feminism with its sought-after intellectual immunity. GamerGate ,A
"Old, insecure females forcing hatred of men on a younger generation of women ",A
"And no femaskanks, your gender studies degree isn't as valuable as a S.T.E.M degree.... ",A
"RT gamergatenews: RT CaptHaddock83: Ha Ha hilarious! Feminists desending on SpankAFeminist like mad harpies, SJWs game... ",A
"If I had a dollar for every Feminist I've wanted to kick in the shin, I could retire and shitpost on twitter all day. ",A
"Of course ugly feminists hate sexy porn stars, rhinos hate the fact they they will never be a unicorn.  GamerGate ",A
DEAR ANTI-PORN FEMINISTS   If you've never eaten popcorn while watching porn you are missing out in life... GamerGate ,A
Feminists tend to get upset & leave comedy clubs because humor is a form of intelligence they lack.  GamerGate  ,A
"@PennyRed Do realise that you've painted all ""men"" with the same brush. So ""wilfully ignorant"" could be used to describe you fail ",A
"@PennyRed you realise that you have just painted ""all"" men with the same brush. So ""wilfully ignorant"" could describe you! fail ",A
Someone should do a Meminist Frequency video response highlighting the violence against men portrayed in video games. ,A
Funny how it's not misogyny or objectification when feminists completely erase female agency to make an argument. @IroynA ,A
"Dear 80 percent of women: you don't think like us hence you are scum. - Love, @Jezebel GamerGate ",A
"RT EmilAaslund: Dear third wave feminists: I hate you, not women. Get your definitions straight. GamerGate slipperyslope NotYo... ",A
I wish Laura croft would undress more so I could Bitch about it. FemFreq ,A
"I have seen feminists disagree by saying ""shut up."" Aside from simple manners, this treatment of others is befuddling. ~ @lizfurl. ",A
Feminist outrage over American girls being recruited by ISIS? Zero. ,A
SignsYoureInTheUSA You are attacked by feminists who labels you the patriarchy for cooking sunny side up eggs  ,A
feminists be like: don' judge a book by its cover! unless the cover is a straight white male. ,A
@Yohanzor  @kittylight @OccupyWomen You lunatics aren't fooling any1. Your skewed logic is only due 2 your delusions. ,A
"@Noin007 though I'm not a girl so maybe I'm not  qualified to comment on women's issues, according to ",A
Selective listening a character trait of convenience feminists ,A
narcissism another character trait of most feminist convenience ,A
Pushing misinformation about wagegap is the new anti vaccination. ,A
Australia even has a fucking Minister for women for fucks sake!IsAwful ,A
Here we are fighting for equality when @Wimbledon decide to only allow ladies heat breaks. Do men not get hot too? ,A
Men are dirty & evil yet feminism is happy to take their money via the state in a form of collective prostitution. ,A
"GETTING OFFENDED  Is the simplest, most effective lie to manipulate others. Feminism & Religions love it. GamerGate ",A
"SharkRocket ""Real People, Real Results"" commercial only includes women - So, men don't vacuum? NotBuyingIt ",A
@KatTimpf @BMC1181 @Jezebel going FullMcIntosh for only the 737th consecutive time. SJWLogic ,A
"@BizerBizer @GiftofGodsFavor It's a sexist, misandrist whine-fest drenched in victimhood. ",A
What the fuck do women even do? I mean seriously they're just useless other than sex.  womensrights Feminist ,A
Ignoring peer-reviewed research and empirical evidence is such a feminist thing to do. GamerGate NotYourShield ,A
What a real Patriarchy and RapeCulture looks like. BeingFemaleInNigeria  pjnet GamerGate ,A
if your feminism is sex worker exclusive or trans exclusive I want no part in it. intersectionality ,A
Cat Pt. 2: Today I found my cat is a feminist. cat feminist kindofanokstory life ,A
"What about how in the world of weed, the male plants are mostly deemed useless as they only produce seeds & don't flower ",A
"@virtuadad @TakedownMRAs the library, quit attempting 2 hurt others just so they'll think the way u do ",A
"I'm honestly surprised that feminist extremists like @lenadunham aren't screaming ""sexist!!"" at gay men. ",A
"@moderncomments Oh, come now! We both know she doesn't mean it *like that* -- only when it's advantageous! ",A
@_toekey and the offensive joke is left out of the context... SpankAFeminist  ,A
@Martin_chris4 Car women will as well. ,A
Feminism then: Fight for women's rights  Feminism now: Find the most petty first world problem to whine about.  ,A
"I am NotAFeminist b/c human rights are for all humans, not just half of them.   antifeminism antifeminist ",A
Omfg... definition of first world problems. FuckFeminism ,A
Some feminist's would shut down the entire global porn industry & put millions on benefits/welfare & not even care ,A
"A quote from mother about being a woman: ""We really got it shit didn't we?"" Aye. Bring on fourth wave feminism! 4thwavefeminism ",A
men suck. women suck. everybody sucks ,A
"For all y'all who only pay attention to men's sports, something fairly important is happening now with USA women's soccer ",A
"RT @FemMagKPFK: ""We have a lot of healing to do""- Rosie Rocha-Martinez confuerzacollective chicanaherstory kpfk ",A
usa is only good at futbol if women are playing ,A
So you want equality in the work place between men and woman but you won't take the trash out..? Makes sense ,A
RT @rapebombing: HowToSpotAFeminist like @infinitehoran_ They block you & then stalk you for days/weeks afterwards. ,A
"Heads up, everyone in America benfits from ",A
Beauty is in the eye of the goat. AddGoatRuinAQuote beauty BodyImage ,A
Why should woman stick together?  I don't like half of you cunts. ,A
Getting haircut b/c I have a job interview. Because being male and having shoulder length hair is 'unprofessional' ,A
"I guess crying over a NHL player is better/safer than getting violent over one, right? Saad Blackhawks ",A
I will say it again: only a low self esteem person will be oppressed by bikini/models ads. Get help ,A
"@LaNaria_Athalia Are you using women as sex objects to sell your sexist hate movement, yes you are. ",A
texting my bf telling him to shave today so i find him optimally bangable next time i see him ,A
"@HeyItsAlexM @Keatmyshiz hes lyin to u maam, u can see thru this transparent asshat. just call him a moron u no u wanna do it ",A
There is nothing more inspiring that the drums at the beginning of RunTheWorldGirls by @Beyonce... It feels like the rise of ,A
"And people wonder why feminists aren't taken seriously...  At least give me 1 every time I hear this, I'd be rich!  ",A
@PennyRed is the UK's answer to @JessicaValenti and @AmandaMarcotte GamerGate ,A
@azarrax @PennyRed is the UK's answer to @JessicaValenti and @AmandaMarcotte.  GamerGate ,A
Anita Sarkeesian - living the damsel in distress trope. ,A
@deanesmay The Command-and-control mentality runs deep with feminists. The Swedish Feminist Initiative is open with it ,A
@abbystew292 @gogreen18 If you buy into this brainwashing I hope you never get selected for jury duty involving a sex crime ,A
When there's a strong female lead and you get so so excited cause there's no gratuitous sexual violence ,A
HowToKeepYourGirlHappy treat her like your partner & not like your superior ,A
"Modern marriage is like a modern car, shinny, disposable and not made to last.   GamerGate ",A
Speaking from the heart is rarely wise especially if you have a retarded heart like most feminists.   GamerGate ,A
@TheSun @George_Osborne Innocent men should NOT be convicted of domestic violence! SayNoToFeminism ,A
In reading the BeingFemale tweets I realized how fortunate I am to be able to rent and live in an apartment alone. rights fight ,A
@AsheMareexoxo literally you are so on point about the male gaze and BS about fake nerd girls ,A
Weneedfeminism because Twitter has its very own misogynist harassment machine. YesAllWomen HeForShe Feminist ,A
"Why are we all afraid to say the f-word? By f-word, I mean, feminist. It's not a bad word, people! ",A
"@cathhayden ya but you said it ""sexily"" yoga sjw vegan ",A
U.S. putting a women on $10 bill instead of $20... anyone else think it's a BS compromise? TheNew10 WomenOn20s Feminist ,A
Pretty.Young Thing. Catchy MJ song/ perfect summary of discourses surrounding professional female disempowerment. gender ,A
"Mind you, if your grandmother was cremated you could give yourself an enema with her ashes @beauschopstick  GamerGate ",A
@PennyRed oh the irony of a radfem accusing others of low self-esteem. GamerGate ,A
"There is one more basic cause [of the abuse of women], and that is that, in general, men don't give a damn. (Jimmy Carter) ",A
If the sexes had equal intellectual abilities the collective inferiority complex of feminism would not be necessary. ,A
RT @MandaReneK: Feminism: the belief that men and women should have equal rights and opportunities. feminist lovetheladies sor... ,A
"Their other complaints are just fake shit they made up, this on the other hand is amazingly controlling and entitled 2/ ",A
"Watch out, the feminists' next move will probably be demanding pay for the First Lady. ",A
@stephspickle they make me smile :) ,A
Gender norms my ass: definitely moved a few 40lb boxes in wedges muscles ,A
Writing and wondering why ovarian and seminal aren't BOTH synonyms for original? OppressedByThesaurus OvariesBeforBrovaries ,A
"The representation goal of Feminism has gone from  ""Invent more female characters""  to  ""Replace all male characters ",A
The basic principle of the universe is INFORMATION. Literally everything is information in one form or another. antifeminism ,A
"It is not enough to help someone, or a group,  you have to do it in the name of . identitypolitics  SpankAFeminist ",A
I'm blocked by 4 of the most frequent posters on YesAllWomen. 2 of which I've never even debated with. Can't handle facts  ,A
"RT mojibakemono: I'm going to take a nap, I'll follow everyone back when I wake up OpSKYNET GamerGate NotYourShield ",A
All mascots in women's world Semi-final are girls?... Equalityforall ,A
"there's someone once told me - girls have to be quiet -, i've told him: really? . and i never been quiet since then. ",A
Feminists are about equality between men and women as much as segregationists were about equality between blacks and whites ,A
@kimiyyye nah bitch I'm a fucking savage obviously . You just gonna suck dick and make sandwiches for some man who beats you daily ,A
...OR SLOW DOWN YOUR CALL TO YELL AT ME WHILE I WAIT FOR THE BUS!!! WHATTHEACTUALFUCK ,A
@TheCoffeeFilter: ...OR SLOW DOWN YOUR CAR TO YELL AT ME WHILE I WAIT FOR THE BUS!!! WHATTHEACTUALFUCK ,A
"Most non-feminist ppl are ""category-fluid"". Feminists, you'd best respect that!  antifeminism misogyny MGTOW MRA antiSJW ",A
"I feel so self-conscious now. THAT'S what catcalls do. Not flattered, not pretty. I feel anxious and wanna go home. ",A
MyVagina kicked the Shit out of HisCock / ,A
"@marieclaire Pretty sure most of us are A-okay without having her on our team. And it's aaaalll about choice, anyway. feminists ",A
"Men can no longer look at women's boobs, tattoos, or even look them in the eyes.  Soon: mandatory castration for all males. ",A
"*sigh* One small step back for women, one giant leap forward for lonely perverts. ChrissyTeigen ",A
Girls don't wanna go to the strip with their bfs but beg him to go see Magic Mike XXL with them. ,A
I get a lot of shit for saying boobs are sexual. I'm sorry you call me ignorant all you want but its true freethenippple boobs ,A
"Being raised by a feminist in rotting, soiled clothes - ""I'm not your slave! ",A
"BeautyRant 7-Why have I been taught to hate my knock knees? Why must it be a compliment that you call me a ""yellow bone""? Beauty ",A
INeedMeninist because as a blk man white women make more than all minorities despite the lies of feminist. ,A
"As a child, had to 'recycle' own socks from festering laundry heap, as feminist mother says ""I'm not your slave! ",A
Storey's Song of the Day: To love somebody (BeeGees); topic of the day: Feminism in cultural theory. I love this class. BeeGees ,A
A year of relentless harassment of folks talking about rape & abuse on YesAllWomen = thriving rape culture on social media ,A
"Interesting in the video she kidnaps and tortures(tying up, confinement, etc) the wife or GF of the evil accountant ",A
to all the girls who ' always wear their invisible crown '  I 'always carry a gun '  Lionesses ,A
I'm all for feminism but I can't stand the female entitlement and sense of over worth the popular culture presents.   Meninist ,A
Never settle for anything less than your are worth. ,A
Really interesting debate about whether men can also be feminists BSCConf15 criminology ,A
Seriously can't believe they gave the women heat breaks and not the men Wimbledon ,A
Can't find it in me to be friends with people who throw around the word 'slut' or judge women for being sexual beings. Equality ,A
Seriously can't believe there are so many Hilary supporters right now.  ,A
"NiceFeminists are passive onlookers to man-hate. Their excuse?  ""It's not up to me to prevent hate in my movement!""  ",A
DEAR FEMINISTS  Start asking for accountability from man-haters instead of shielding them for convenient concealment.  ,A
DEAR FEMINISTS & SJWs  I am a proud Troll. Make sure I am not proud of what you want to shame me for.  GamerGate  ,A
"All the people who support abortion, to bad their parents didn't practice that ""right""  YesAllWomen UniteBlue ",A
HowToSpotAFeminist?-> 3 Feminists believe in rape culture instead of their erotomania + delusions of persecution.   ,A
@ChiefSarf good thing youre not pretty as fuck and im not tryna to slay!! ,A
HowToSpotAFeminist?->  7 Feminists compare themselves to successful men & non feminist women to harbor jealousy.  ,A
HowToSpotAFeminist?->  10 Feminists struggle to control their lives and try to micromanage other women's lives.  ,A
HowToBeUnhappyLikeAFeminist?  Feminists fill their conversations with gossip & HATE AKA killallmen.  GamerGate ,A
feminist response people wearing meninist clothes-  mock them or call them derogatory names? NOT A HATE GROUP ??? ,A
@prpodcastshow I hope there is a women's size for the GameofKings championship belt. Or is that just for men? ,A
"Feminists saying they are ""atheists/skeptics"" is quite a contradiction as they worship their own vulva.   GamerGate ",A
"Amusing how Feminists & Creationists swap their own personal ""I don't like it"" by ""God/Women don't like it"" GamerGate ",A
The times in between my whiskey are my periods. ,A
"Amusing how feminists swap their own personal ""I don't like it"" by ""Women don't like it"".   GamerGate NotYourShield ",A
Amusing. Feminists fly into a creationist rage whenever their belief in the patriarchy is questioned. GamerGate ,A
Women in STEM is imaginary motivation with low conversion numbers. A waste of money on natural quitters.  GamerGate  ,A
"When did trivializing the suffering of authentic rape victims become a ""sport""?  Welcome to feminism.   GamerGate ",A
"The mentality of GamerGate is,   ""HEY! OUR Feminists are suuuuper stable! BTW don't agitate them with any criticism""  ",A
"If women do it, it cannot be immoral or evil. Right?  Welcome to feminism defending pedophilia promoter LenaDunham  ",A
Feminism is Radical Islam painted in pink.   GamerGate ,A
"DEAR FEMINISTS IN GAMING  Respect is earned with hard work, not playing the victim.  GamerGate ",A
"IF FEMINISTS WERE HONEST   ""Tell me the truth but make sure you agree with me.""  GamerGate ",A
"IF FEMINISTS WERE HONEST  ""Be careful, if you use logic in this conversation I will somehow drag it into rape""  ",A
When did people without taste buds decide to ban tasty food?  Welcome to Sex-Negative Feminism   GamerGate ,A
"IF FEMINISTS WERE HONEST ""Be careful, don't say 3rd world women suffer more or I will say you are a rapist"" GamerGate ",A
Feminist extremists ruin it for everyone. Respect to feminist who actually want equality and not a handout. ,A
"@kbambi1376 It's not a conscious choice that's made. Betas make women feel unsafe, unprotected, right? SpankAFeminist ",A
@elllode BUT SHE RUNS IN HIGH HEELS ,A
"If Feminism is not hypocritical fake ""equality"" then manure sprayed in pink is not fecal.   GamerGate ",A
How to spot a fashion-Feminist - they claim feminism is about equality. Feminist actions demonstrate otherwise. ,A
@TarheelKrystle @primatemachine Bowing down but not in a threatening way. B/c even bowing down can be triggering. ,A
Feminism is nothing more than a cult that closes ranks whenever someone dares question them. ,A
"Grr! That subject is not allowed to be joked about! - Typical Feminist, regarding every topic of humor SpankAFeminist ",A
@deanesmay @JenMurray41 Bc feminists know everything about being a man. SpankAFeminist gamergate ,A
What!? Women take pictures of themselves naked or in sexy lingerie & text them? Fucking Patriarchy! TweetLikeAFeminist SJWLogic ,A
God did not want you to have the same opportunity as men so are you saying God is wrong? ,A
"RULES TO LIVE BY  Seek logic in things, even if it looks like a waste of time, including feminism.   GamerGate ",A
"Feminism on twitter is the black hole of human intelligence, just like creationism.  GamerGate ",A
The rule of attention is you always get both: wanted and unwanted. But Feminists hypocrites only want one. GamerGate ,A
The retarded tantrums of GamerGate feminists show the effects of a lifetime of never facing intellectual challenge. ,A
"@HiddenTara No one wants to see Feminists naked, so the petty, vindictive bytches want to drag everyone else down to their level. ",A
"CREATIONIST OK, you clearly don't know what the word of God is!  FEMINIST OK you clearly don't know what feminism is!  ",A
TASK 1.Present a feminist the fact most infanticides are perpetrated by the mother.  2.She will blame it on a male(s). ,A
"IF FEMINISTS WERE HONEST   ""I want a worldwide matriarchal dictatorship with all men enslaved to women""   GamerGate ",A
"DEAR LYING FEMINIST JOURNALISTS  If candy crush saga is ""hard core gaming"" then masturbation is marriage.  GamerGate ",A
Anti feminism - because being a good person isn't for everybody. ,A
Feminists are so stupid they think they're the only ones who can have freedom of speech Lmaooo ,A
Patriarchy Theory - designed to project the prejudice and insecurity of feminists onto men ,A
"@jaclynf, @JessicaValenti, @AmandaMarcotte and @PennyRed are why feminists don't live on the same planet as us. ",A
Why is it bad for the Garrick Club to be men only but not bad for my gym to have a women only room? Hypocrites ,A
Don't you just love how feminists are more focused on bondage books being romanticized than they are genital mutilation ,A
