1119807987042920000,https://t.co/YcSck75KeV #Ifonly #GiftGuide #SelfDefense #Charity #AmEx #Water #Empowerment #Women #Experience #PrivateTraining #Empowerment #Centurion #Entrepreneur #MeToo #TimesUp - The Perfect Introduction to Women’s Self Defense! https://t.co/ccRAHCSK2h,F,N
1119808190412130000,Guilty until proved innocent is the legal maxim.  When Caravan published a fake story on @mjakbar all liberals invoked modesty of women. Where is the #MeToo gang now? Whither self-styled media goons that shouted? Fear of comtempt? CJI is not court but an individual. @ndtv,F,N
1119811270339770000,"#Judiciary was under attack, when #political miscrients instigated  #dishonest #women to level allegation of sexual harrasement  against #CJIGogoi with an evil design to create unnecessary debate on the matter and to remove him from office of #CJI . #MeToo https://t.co/hyNGy1XrXr",F,N
1119816930083260000,According to Canadians Women Foundation only 28% of Canadians fully understand what consent means. What will it take to make people understand that no means no. https://t.co/zSDtv2etCw #MeToo #MCSSsocialscientists,F,F
1119824646545860000,"What are some of the many benefits of changing and improving societies so that girls and women can live safely? https://t.co/oLJhpoBfqq

Please share your comments/thoughts:
#feminism #metoo https://t.co/Vzkj3eb1mI",F,F
1119825374530010000,Wondering what happened to the powerful privileged men who sexually assulted people? They lost their jobs and some were even replaced by women. A good start but let’s not stop here! https://t.co/Ts0QF7ugWx #MCSSsocialscientists #MeToo,F,F
1119826256554420000,"Feminism is about equality, #MeToo sheds light upon sexual assault, as a community we must help those left in the shadows have a voice, this includes men who were assulted by women. Sometimes the world is equally unfair. https://t.co/N6paLgvLEX #MCSSsocialscientists",F,F
1119826413798990000,"How can we stop CHILD MARRIAGES?

At least 700.000.000 women alive worldwide were forced to marry under the age of 18. It is 700 million too many. 

https://t.co/rIsjCyqjvB
#feminism #metoo https://t.co/OuZEhHD24t",F,N
1119827514543630000,"Trump voiced his opinion about the #MeToo movement, stating that “it’s the worst time to be a man, you can be accused of something and have your career ended” he think the white privileged powerful men are the true victims. https://t.co/vCnXo59iAc #MCSSsocialscientists",F,F
1119828827386020000,"strange connections
I don't want to make a video about
the #metoo movement
had there biggest surges 
during 
Hurricane Maria (start Weinstein)
Hurricane Florence (start Kavanaugh)
Hurricanes Michael (end Kavanaugh)
that's creepy and true.",F,N
1119831051625360000,"#MeToo the #DigitalMobLynching movement reaches #MiLordToo 

Unfair law has claimed many lives. How many more before law is corrected? https://t.co/C4Nb5fK99V",F,A
1119835114957970000,Theories: conflict theory and feminist theory. The #MeToo movement creates a divide in our society of those who misused their power and created pain for others and those who are victims and want to heal and help others.,F,F
1119835900568110000,It’s interesting how stories of ghost-writing wives living in the shadow of their husbands are getting more and more popular. Could this be the beginning of a new wave of #MeToo movement and how do we react to instances of deceptive success? Abuse or simply unethical? https://t.co/tINlAVWWS3,F,N
1119837007704770000,"RIP #MeToo movement
Judges are too sacrosanct, citizens needs override the Judges personal needs https://t.co/PhkvRxsp58",F,N
1119839517949810000,Note how easy it is for a man to make a sexual abuse accusation against him a bigger problem and align it to the institution....while we women are still struggling to make sexual abuse the bigger problem and make institutions accountable. #MeToo #CJIRanjanGogoi,F,F
1119841508289470000,"SHAME ON FAKE fame, If #MeToo can be revolutionized globally 4 Women Sexual Harassment, then World of Women will also bring another revolution 4 #MeTortured 4 those Brutally suffered/exploited/tortured women in Cell by Police in Framed case. Challenging Time 4 Progressive WOMEN🤔 https://t.co/h8MrsFyVbp",F,F
1119859045404480000,"Sony is cracking down on sexual content in PlayStation 4 videogames globally, reflecting #MeToo concerns in the U.S. about the depiction of women  https://t.co/0IHJRgLVcf",F,N
1119860496251830000,"Remember....

There are suicides committed as an impact of complaint.
There are resignations from Statesmen as result of complaints.
It is part of #metoo movement worldwide.",F,N
1119865090054990000,The #MeToo movement gave a voice to silenced women – so why are films about it all made by men? https://t.co/zTUszB29KW,F,F
1119865649507870000,"#MeToo #MeTooIndia #timesup
How can he accept blames on him.Have you seen any CRIMINAL to accept his crime? HE IS A KILLER.HE KILLED AN HONEST FATHER OF AN HONEST DAUGHTER.HE SHOULD BE PUNISHED @AmarUjalaNews @aajtak @UN_Women @WomenforWomen @WomenintheWorld @ZeeNews @hrw @UN https://t.co/FWKg3HsLzS",F,N
1119871660159640000,"#MeToo I wonder if any of the 80+ women feel a little responsible for not reporting Weinstein when they SHOULD HAVE?  Every single one of you are partially responsible for other women being raped.  There are some exceptions, but you know who you are and you should be ashamed.",M,F
1119872728356600000,"Globally, women and girls who’ve survived violence still fear the repercussions of saying #MeToo. This has to change @Actionaiduk have just launched a campaign demanding justice for survivors across the world. Please add your voice: https://t.co/AT9os5GFOk",M,F
1119875941877130000,"This is how badly white women hate white men. 

Whites women hate white men more then white men hate black people. The #MeToo movement and white fertility rates is evident of this https://t.co/OD9ejd6PAq",F,A
1119930566131050000,"A compelling look at the struggles and sacrifices of women in their relationships and marriages.  #GreatReads #WomensFiction #MeToo
https://t.co/fwbJoTvAMG",F,N
1119930574679020000,"Why does violence against girls and women lead to whole families, communities and societies suffering? https://t.co/rIsjCyqjvB
#feminism #metoo https://t.co/ZQTcj3Rat7",F,N
1119931283843510000,How to prevent rape. 10 practical tips. #women #MeToo #rapeculture. https://t.co/Gn7Q8fbL1i,F,N
1119935459495250000,Andrea Bowers’s Monumental Account of the #MeToo Movement—and the Apologies of Accused Men—Is Coming to Art Basel https://t.co/RX0VkTfKHn #Art https://t.co/pDmpezdiNU,M,N
1119935986685760000,"Reading about #sexualharassment pisses me off, because it's happened to #MeToo and I'm kind of re-experiencing the unpleasantness by proxy. Story from #Nigeria: ""Stop Touching Us"" https://t.co/iTbl6qGWH8 via @NPR",M,F
1119947501862260000,"Savannah Rivera 20yo, was brutally murdered in a possible case of domestic violence. We're not addressing the issue of violence against women. This woman had her whole ahead.

#RIPSavannahRivera 
#Metoo
#SeeSomethingSaySomething
#SAAM https://t.co/ocrQJorANA",M,F
1119952786383350000,"Sun, 04.21.2019. So, The MeToo movement is to Blame for ""Joe Biden's Predicament"" (it's always the womens' fault; Right Joe?)

Biden’s Tactile Politics Threaten His Return in the #MeToo Era https://t.co/Jmelyc1H23",F,F
1119955811785150000,"Britain's university watchdog @UniversitiesUK has embarked on an investigation into the use of legal contracts to stop people from going public with sexual misconduct claims which hit the headlines with the #MeToo movement.

#WomensRights via @TRF_Stories https://t.co/SeJ8X4u3U8",M,N
1119960455080900000,"How @CNN and @MSNBC #journalist are created and indoctrinated, by wearing short shorts and stalking #women in #college, #metoo much? #word. https://t.co/SmBHRAeYAB",M,N
1119960603299340000,Continue to be sensitive to #MeToo movement: Ajay https://t.co/aaYziXlgNT,F,N
1119963522551750000,"Riley, who presented the sports coverage on the 5 Live breakfast show in addition to his own programmes, was suspended by the corporation at the height of the #MeToo movement in October 2017.

https://t.co/37gW2CZEq4",F,N
1119970249112210000,"The era of #MeToo is an opportunity to better understand gender-based violence in conflict, and to foster institutional and cultural change.

More in: ""How Women Experience Violence in Conflict,"" by CIVIC's Gender Advisor @tazreen220.

https://t.co/IVOAZxcXny

#GenderInConflict https://t.co/2AMFg5JR9W",F,N
1119980642178090000,"If you support #MeToo, stop visiting kingdoms that oppress women. If you are passionate about a #livingwage, boycott child-labor industries. If you’re anti-privilege, why attend @Harvard? And yes, sanctuary cities should open their cities to immigrants. #DoWhatISayNotWhatIDo",F,F
1119983741244460000,"What the #MeToo Movement Has To Do With The Future

The #metoo movement is here and now.

But why is it so central to our future?

Join The Our Shawn for the Future Done Right(TM) Show as we explore what we are seeing and what we need for the future.

https://t.co/hPmI9F6EUw",M,F
1119988103224020000,"“From the 2018 #MeToo movement to the decriminalization of #abortion, the clock of feminism in the Republic of Korea has been ticking fast,” 

https://t.co/8zMcay8d30",F,F
1119988421672480000,"Private is Political (play/movement) opens this Friday. 26th April at Kausi Theater. १३ बैशाख। 
Its my story, your story, our story. Dear women, you are not of this earth. You are the earth. Fighting demons inside and outside of us. Because it is about time. #metoo #TimesUp https://t.co/ZoHEcQgUE9",F,F
1119989159677110000,"It is easy to tell a credible #metoo story apart. Why would the victim keep quiet at the height of #metoo movement, also the time of her alleged harassment. She had had lost her job;  had nothing to lose by going public then. Family was with her all through;what changed now? #CJI https://t.co/Mhi9CuGSqm",M,N
1120015590872240000,"In recent years, as Sparkle watched the #MeToo movement shake the country, she did not expect it to come for R. Kelly.

“I didn’t think it was for us,” she said, “for black people.” https://t.co/YSlyhMUNA3",M,N
1120017659163180000,"“surprisingly significant prevalence of female-perpetrated sexual victimization, mostly against men and occasionally against women.”

Time to segregate prisons by weight. #rape #prison #metoo #prisonreform https://t.co/ApaJtzctUm",F,N
1120019916612960000,CJI Gogoi’s Misuse of SC as a Platform Sets Back #MeToo Movement https://t.co/N7mlxJxjAt,F,N
1120022007435990000,Zero men on Wall Street have lost their jobs because of the #metoo movement https://t.co/7L9jEFewZm,F,F
1120048476467930000,"Sad! So many atrocities! Even women I have followed for #MeToo  have not condemned the abuse and attack on her. Because she has been a Hindu, her me-too stories are okay? Now you won’t believe a women? https://t.co/o08IkIMFEd",F,N
1120049312673820000,The #metoo movement has led restaurants to create or revise their harassment training https://t.co/mvkB87Szqj,F,F
1120053285057120000,"Media Analysis and Criticism ▶ Anyone think that this whole #MeToo movement and ""Believe All Accusers Without Questioning No Matter What"" is one dangerous movement by the media? https://t.co/3i9FeUS6En",F,A
1120066750907850000,(Continue to be sensitive to #MeToo movement: Ajay) : BollywoodTales - https://t.co/CYFCs8xzhG,M,N
1120067041275240000,Not only is #Feminism &amp; #MeToo  used by #Feminists for destroying powerful men it’s also a #WhiteSupremacist movement keeping the “uppity” in place https://t.co/xvXDZXv79R #auspol #USPolitics #UKPol @emrazz @Alyssa_Milano @girlwriteswhat @HoneyBadgerBite,F,A
1120068228011770000,The #MeToo Movement and Diversity in the Workplace https://t.co/S953VjI5yp via @MegGuiseppi #diversity  #womenexecutives https://t.co/AshyTwP6DZ,F,F
1120069678167100000,"Too Many Women Find Reporting Violence To Police Traumatic, These New Figures Demonstrate. #metoo https://t.co/8JoVF17Xjt",F,F
1120069680687870000,Say what you want about @PeteButtigieg's policies but it would be extremely powerful to have a survivor and member of the #MeToo movement in the White House. @Chas10Buttigieg thank you for your bravery. @WomenforPete @Lis_Smith https://t.co/AvhitLWjZL,F,F
1120069964331910000,Sexual harassment allegations against CJI Ranjan Gogoi bring back spotlight on #MeToo movement https://t.co/2kwIxxBoOS,F,N
1120072086792340000,Before the sales of the #MeToo movement I believed it was for people who were abused of but instead it's for STARS who made it after they made it in Hollywood and Music Talents Sony ec... I have to apologize to Oprah Winfrey - #MeToo... https://t.co/8TP4rR6JlD,F,N
1120074744865400000,The success of any movement depends upon understanding (and minimizing) sources of opposition. A look at #MeToo opponents. https://t.co/Cc52wY9wT5,M,N
1120083003575680000,SEXUAL HARASSMENT IS VERY VERY SERIOUS STUFF SOME PATHETICS NEVER GET THE FREAKING MESSAGE THEY MUST BE MADE TO THAT'S WHAT THE #METOO MOVEMENT IS!,F,F
1120083380207540000,"Whoever came up with the #MenAreTrash hashtag didn't think it through. It is more divisive than anything else. #MeToo had a particular focus and made a point. The #MenAreTrash tag gives men a reason to use the #MenToo tag. Abusive men and women exist, so do good men and women. https://t.co/FQb8nB1Dy9",M,F
1120088578191650000,"“As a society, we have a long way to go in order for women to feel safe speaking up about unlawful practices at work.” 

#StandWithSurvivors #SAAM #MeToo 

https://t.co/XNYSpmSkYj",F,F
1120094186680850000,The Impeachment movement is gaining momentum fast...kinda like #metoo did. But I think we need 1 final Blow and that may just be .... Mueller under oath. Just watch!,F,N
1120098444792590000,"It's absolutely hilarious that Funimation, in its persecution of Vic Mignogna, is owned by Sony. Concerned for their self-image, Sony's adopted new censorship policies in the advent of the #MeToo movement. And now Vic is suing Funimation (aka Sony) for their persecution!",M,N
1120102424985970000,Is Texas ahead of other jurisdictions when it comes to recognizing the #metoo movement? https://t.co/BevFaM4bJv,F,N
1120116546817420000,"Sometime in the next week Biden will declare he's running for president. This means both major party front runners have multiple complaints of sexual harassment against them from credible named sources. The #MeToo movement changed the world for the better but, the fight continues",M,F
1120118211310230000,We need to start a #metoo movement for #domesticviolence Come hear @CelesteHeadlee and me @92Y on May 8!  https://t.co/1DFZuWb7KB,F,F
1120122334130650000,"How can (domestic) abuse/violence against women be legislatively/culturally/socially acceptable? https://t.co/rIsjCyqjvB
#feminism #metoo https://t.co/Ajt3yxILuH",F,N
1120123044507330000,Misconduct allegations against CJI Gogoi bring back spotlight on #MeToo movement https://t.co/CQrjxzKUkj,F,N
1120124056106260000,"Dude on the internet: I know how we can solve this whole #metoo situation, women should just say, 'I refuse to be abused by you anymore.' They will gain their power back and take control of their future. 

Me: You should probably look up the definition of victim-blaming",F,F
1120130471067890000,"#MeToo Meets The Shale Boom: Anadarko Whistleblower Says Women Were Treated Like “Sexual Playthings”  https://t.co/ZHcgC6g2lG  

#ZeroHedge On April 16, 2019@7:42pm",M,N
1120136431668740000,"I think most men have no clue whatsoever how much harm they cause to women. NONE. They don’t know what harms us, even. There would be eye-rolling or anger if we were to explain, causing more harm. We don’t even try, for the most part. That’s why #MeToo is so historic. https://t.co/PnFKF56fRb",F,F
1120137041386390000,"What a fun, honest interview with the talented Monia Chokri et Anne-Élisabeth Bossé, speaking openly about the #MeToo movement and the double standards women still face in their industry. #TLMEP",F,F
1120142838241560000,Awwwwwww the #MeToo movement of #GOT,M,N
1120150680428170000,We all need to feed giants milk to our boys #Tomond is part of the #MeToo movement. #Arise #brienneoftarth #GameofThrones https://t.co/ZZUEgqjMXs,F,N
1120164825789810000,CJI Gogoi’s Misuse of SC as a Platform Sets Back #MeToo Movement https://t.co/Pta2kGqYFR,F,N
1120168221275880000,After watching @SovietWomble’s new upload I am willingly joining the #Metoo Movement,F,F
1120189301365650000,"Is the #MeToo movement a joke?

https://t.co/iE9TdkHoZa",M,N
1120194181282980000,#metoo at times I wonder if a meetoo type of a movement is possible against corruption also in India. Anyone reading this tweet please spread the message. Corruption is a deep scourge that plagues our society. Join the campaign. https://t.co/f9Dkv1kRoX,F,F
1120194526037980000,Thanks to #CJI #RanjanGogoi the independence of #Judiciary is under severe threat. #MeToo movement dies another death at the hands of those who were entrusted to save the movement. #StepDown #RanjanGogoi #Impeach Ranjan Gogoi. Wake up #India https://t.co/W79rLDGcE3,M,N
1120196090291210000,"Is Indian chief justice subject to justice?

""India has had its own #MeToo movement, but many sexual harassment allegations against powerful men have been dismissed.”

https://t.co/r3hFpp1eUs",M,N
1120241640684360000,"Why is gender equality and the empowerment of women essential for preventing violence against women? https://t.co/LBwWk3AunQ
#feminism #metoo https://t.co/EdPomxNoG0",M,N
1120243076700750000,"""Many fathers now gaze upon the growing excesses of the #MeToo movement on college campuses and in corporate boardrooms and wonder why no one listened as they sounded the alarm about the weaponization of #believewomen in the family courts."" https://t.co/w3Y1XQqHSa via @Quillette",M,N
1120265894830260000,Oddly enough two decades later we got the #metoo movement. Maybe the prudes were onto something https://t.co/Szk31e889b,M,A
1120267201007600000,"These are the people who have normalised malpractices like sexual harassment in #Bollywood due to which a movement like #MeToo has a far lesser impact. Bollywood ne Hollywood se naam to chura liya lekin unse kuch seekh nahi paya.
https://t.co/zZuykdNRtf",M,F
1120274018718720000,"Why are these people so unable to 'read the room' ? Lipstick on a pig. Genius. That will go down well with an electorate in this day and age, of female empowerment, the #metoo movement, and the death-throes of white male privilege/old boys network. &lt;slow golf clap&gt;
#auspol",F,N
1120282965664200000,Shah Rukh Khan opens up about #MeToo movement in India and applauds the bravery of women https://t.co/WRiD1lEAFi,F,F
1120288328073530000,#awareness is rare. Reports/studies done through the #metoo movement and psychological associations show only 13% of adult Americans have the concept and practice of #selfawareness (recall… https://t.co/s99gmHdnOB,F,N
1120288782530510000,"April is Sexual Assault Awareness Month.  Some recent publicity, most notably the #MeToo movement, has made this an important topic. https://t.co/rrftbYdU85
#SAAM #sexualassault https://t.co/iSuM9yhCrW",F,N
1120289275122160000,#metoo #MeToo No one needs to be a part of the #metoo movement. #metoo #metoo #metoo #metoo #MeToo #metoo #metoo #metoo #metoo #metoo #metoo #metoo #MeToo #metoo,M,N
1120294065008990000,"One of the unspoken challenges many black men have with the #MeToo movement, which has largely become a movement centering white women, is that at the same time white women fight for more power; we (black men) have grown up fearing the power of white women.... https://t.co/6mUeTLbOYo",M,N
1120296727381190000,Is anyone following up on the fate of all those powerful men felled in October's #MeToo movement? @IndiaMeToo? Would be good to have an update. How many have made a quiet come back?,F,N
1120304082198120000,Shah Rukh Khan opens up about #MeToo movement in India and applauds the bravery of women https://t.co/5NqK2Oanz8,F,F
1120309447119840000,"So since nobody goin say it, I’m goin say it. Where is the #MeToo movement for my man Gendry. First Arya used scare tactics to get him to make her weapon. Then she used her status in the North to get the D from him. How could he say no? #UsToo #JusticeForGendry @GameOfThrones",M,N
1120314419681140000,"Monday April 22 - Morning Report:       Texas lawmakers file nearly 100 bills in efforts to catch up with #MeToo movement;       At Galveston housing complex, mold, sewage and no way out      Via @HoustonChron @DanyaPH      https://t.co/LIzMZzK8it",M,N
1120314560320160000,"When you see encroachment on women's space, it tells you that political extremism is happening. It's like a canary in a coal mine, says @NiAolainF @UNrights expert. No wonder #WomensRights and #MeToo movement are backsliding in #Egypt.
https://t.co/kayHQWJ9o9",M,N
1120326525688140000,"#MeToo Monday June 3rd, is when ACCUSED SEXUAL ASSAULT ABUSER  and RAPIST Harvey Weinstein trial is set  to begin on these allegations by the women he allegedly Sexually ABUSED.",F,F
1120333492045400000,"Gendry's about to join the #metoo movement since Arya just straight demanded that d lol
#GameofThrones",F,N
1120335609229450000,Did my professor at a liberal arts college just spend 25 minutes discrediting the #metoo movement and saying “boys will be boys” hmmm,M,F
1120337391619920000,"Since the rise of the #MeToo movement, discussions around workplace sexual assault + harassment are being heard in a way they weren’t before. These #femalefounders share how #MeToo has changed their companies &amp; made them examples for others to follow. https://t.co/kFN3zPnCdW",F,F
1120337697132780000,"Vic Mignogna seems to have a lot people by the balls, so to speak.

While the #metoo movement did some good exposing Hollywood, there were too many accusations that were made without evidence to back them up in a court of law.

Get em Vic.",F,N
1120347713743260000,"If you’re a #Christian, help this idea catch on: reply to the #MeToo movement by using the hashtag #prayingtoo. 

Then you can stop pretending you have the answers. 

#prayingtoo",F,A
1120349981184070000,"So much for the ...
#MeToo movement. 

It should be called ""It's okay for me but NOT for you"" movement. 

A female rapped has admitted to RAPPING a young boy. Did anything happen to her? ... NOPE. 
https://t.co/RKbQ3721AH https://t.co/RKbQ3721AH",M,A
1120353742593910000,If you’re going to do something brave (like report abuse) then here are 4 things you need to know. Let’s start the #BraveToo Movement. #MeToo #ChurchToo  https://t.co/XD3E52sJf1,F,F
1120356386607700000,"We need tough actions against women abuse

No woman deserve to be raped

#MenAreTrash #metoo",M,F
1120360968154910000,"“We cannot look back on last year without noting the significant impact of the #MeToo movement in the number of sexual harassment &amp; retaliation charges filed with the agency.” - EEOC Acting Chair, Victoria A. Lipnic. 3 Takeaways from EEOC's 2018 statistics https://t.co/D3OXrSj8qR https://t.co/FbG49TDVwx",F,N
1120363397458090000,Aren’t WOMEN being EXPLOITED at HOOTERS??? Where is #MeToo when you NEED THEM????🤔🤔🤣🤣 https://t.co/vQWpsG6hlp,F,N
1120364005577630000,"America's legal system is neither just, nor fair. There are innumerable stories of the the U.S. legal system criminalizing women escaping abuse because the system is set up to protect abusive men &amp; their careers. @theappeal has some stories of injustice done to women. #MeToo https://t.co/CS29hq4pew",F,F
1120364146787280000,"Shiori Ito: Japan’s attitudes to allegations of sexual violence are locked in the past
Anonymous but told me that what she did was inspired by my actions and the world's #metoo movement.

https://t.co/yZUErPnACe @JapanGov  Can do  better than this @JapanCons_NY @japantimes @ABC",M,N
1120366976491070000,"As campuses begin implementing Betsy DeVos's new Title IX rules,  @WhaHistory @The_OAH @IEHS1965 @lawcha_org, among others, are preparing new sexual harassment policies. The #metoo movement is alive and well in the historical profession. @TIMESUPNOW",F,F
1120367177268380000,"Despite the fact that there is seemingly across the board agreement on the issues of sexual harassment, there was a wide partisan gap in support for the #MeToo movement. https://t.co/KuhEd5eOvS",F,N
1120368228365140000,Brie Larson knows there's still a long way to go in the fight for equality — but she's grateful that movements like #MeToo are finally helping women get the respect they deserve https://t.co/bcsitIFFKq,M,F
1120368459823690000,Today is the #EarthDay. One of the reasons why many of us are feeling unsure about taking action on climate change is that we don't feel that changing our routines alone will change anything. But we're not alone. And maybe a campaign like the #MeToo movement could prove that.,F,N
1120369401771870000,"For new followers, I tweet about immigration law and policy, women's rights and the academic #metoo movement, life in the academy as a woman of color, and music.",F,N
1120369449297740000,Herman Cain knows #Metoo is a powerful movement. ⛈️,F,F
1120372113662260000,A brilliant article on why #WhiteWednesdays is as crucial as #metoo movement and is essential in the fight for #equality https://t.co/gWAj7O57dF,F,F
1120379927147240000,"Because of the so-called #MeToo movement, I have been forced to drop plans to add Herman Cain to the ""Locker Room"" of the Federal Reserve Board. A big loss for the #AgingPervertClub!",M,N
1120380900930400000,"What a shame!
https://t.co/l9kz5AGEUN
A survey of 471 undergraduate women who attended 2017 aPS's #CUWiP
revealed that #SeX uaL harassment in #PHYSiCS is insidious and  experienced at a significantly higher rate than is generally acknowledged 
#WoMeNiNSTeM #MeToo https://t.co/ivTp1bkF5k",M,N
1120381999443740000,"Proud of @CarolforTexas , @RafaelAnchia @SarahforHD134 @JFarrarDist148 @RepMaryGonzalez @DonnaHowardTX @CeliaIsrael  @vote4ina  @Victoria4Texas for authoring/co-authoring vital bills that address sexual harassment &amp; the #MeToo movement 

#TXLege

https://t.co/HAPaYfpwd5",F,F
1120382122441760000,"""Matt Lauer’s decades-long career came to a screeching halt thanks to the #MeToo movement. The same is true of venerable newsman Charlie Rose. Hollywood has shown little interest in either tale."" -Christian Toto
https://t.co/3YtX7TOaZH…x-news-ailes/
https://t.co/2Q0gdfVnVj",M,N
1120382402940030000,"#sexism #yesallmen overheard guy talk to his pal “I am for this whole #metoo movement, BUT like isn’t it all EXCESSIVE like” 😑 oh I’m sorry?! It’s too much for you how much abuse and pain women go through from men in their life?? Poor you!",M,F
1120382888279600000,"Sad that @CannabisCulture and @JodieEmery wont acknowledge what happened. To not address it and make amends just means you are complicit, and okay with sexual exploitation, and abuse against young women and girls.
#metoocannabis #MeToo #cannabis #420Vancouver https://t.co/Y7a2F2GnBW",M,N
1120383895298400000,"This reminds me of women my age and older who were like, “We got harassed; why shouldn’t younger women also get harassed” when #MeToo started to gain traction. https://t.co/sExccfKntL",F,N
1120384723317030000,"Sadly found this story all to relatable. Apparently since #MeToo more women are coming forward to report rape but only a third of cases are getting to court. This woman’s case should have gone to court. She got a restraining order at least. 😔 

https://t.co/IN9iqyaVsm",F,F
1120387100245990000,"According to a 2016 @VeraInstitute Justice Report, 86% of women in prison report having experienced sexual violence in their lifetime. On 4/26, let’s talk about it at the New York Reentry Education Network (NYREN) Symposium on #MeToo and Mass Incarceration https://t.co/PpXN1VB7mq",M,N
1120394592350890000,The #MeToo movement has sparked a series of female-positive ads while advertising culture still has not changed for the better. https://t.co/m04k0mPP41 https://t.co/xCbdpwqIwf,F,N
1120401914947150000,"April 22nd, the day stoners celebrate the #MeToo movement.",M,N
1120402850604090000,"In recent times, many women have been vocal about their experiences through the #MeToo social media movement and thus has spurred new discussion on an age-old issue. As presented by our managing editor, Wes Brooks in A Male's… https://t.co/NOnaLRWV3e https://t.co/IpBj2bym4Q",F,N
1120409218958410000,"And now for your YEARLY REMINDER: just because women wear less clothing when it’s hot is not an invitation to heckle, ogle or touch women. Thank you for reading. Reminder will repeat next year #summer #womenssafety #sexualharrassment #metoo",F,F
1120417217563300000,"""These varied responses to how Biden handled the situation have made it clear that the #MeToo movement has reached another pivotal moment — one where we are now forced to react to men who behave poorly but whom we also happen to really like."" https://t.co/RVMxkvubcp",F,N
1120427893228760000,The #MeToo movement is a slap in the face to everyone who was harassed and just had to put up with it. https://t.co/eNwkXliAkn,F,A
1120429213985710000,"Archaeological society tries to stem continuing controversy over #MeToo scandal. ""a Title IX investigation found nine women’s accusations of sexual harassment and assault to be credible"" https://t.co/tMpRaHzZCP",F,N
1120429390633030000,"Listening. 

There is so much nuance and complexity to the #MeToo movement - and I’ve lived at the intersections of some of them. The hard truths in this thread are much too critical to be on the sidelines of the #MeToo conversation. Let’s wrestle with this. #Intersectionality https://t.co/sQrnCad6Ul",F,F
1120431816433910000,"I have some odd conversations with people. Today's gem was an abrupt sidebar to a discussion of the importance of the #MeToo movement, asking if I thought there was a difference between 'fondling' &amp; 'groping,' and if so, how would I articulate any difference.",F,N
1120433633339300000,I just published Will the #MeToo Movement Survive? https://t.co/Mae2kXW0ke,F,N
1120436805608860000,"""The [#metoo] movement hasn't gone far enough"" - Gabriel Byrne  | The La...#GabrielNailsIt https://t.co/N6FDY11rMv",F,F
1120439952830030000,"Why does violence against girls and women lead to whole families, communities and societies suffering? https://t.co/Y8XmReiNM1
#feminism #metoo https://t.co/Jx42uSXPnd",F,N
1120442774707480000,The #MeToo Party Pushing Bill to Punish Battered Women - Deep State Journal https://t.co/GvzfaDpLl3,F,N
1120443678546380000,"Our #AB170 (#SandrasLaw) to stop employers from dodging their responsibility to ensure a safe workplace passes the full Assembly, 47-15. The #MeToo movement must include preventing abuses in the workplaces of low-wage workers as well!",F,F
1120445886784570000,"California lawmakers just advanced AB170 to give contract workers more power to sue over sexual harassment in the workplace. ""We're trying to make sure the #MeToo movement doesn't leave behind working class women,"" the bill's author, Assemblywoman Lorena Gonzalez, said",F,F
1120446532258610000,IN SUPPORT FOR PATRICIA CAHILL! Catholic priests’ sexual abuse of boys have been known for decades. Now women who were sexually abused by priests and nuns are speaking out. #MeToo #WhyIDidntReport #TimesUp  https://t.co/60cvhKZiZ4,M,F
1120447338022100000,"It's like we said before: They further galvanized our movement. We are more united than ever before #MeToo  
[TW disbelief after sexual assault]
https://t.co/gZboZjhp8K",M,F
1120454244778350000,"Everybody loves talking about Game of Thrones. In the #MeToo era, why would so many people love a show that lives out rape fantasies? ...and don't give me that ""it explains the women being stronger characters"" bullshit. Thank jeebus this shit's almost over.",F,N
1120459526648550000,Tarana Burke is fighting to bring the #MeToo narrative back to its roots: supporting survivors of sexual violence. https://t.co/m1uiXMzjkf,M,F
1120463889412580000,"I will never blame men &amp; will never associate myself with #MeToo Movement. I was choosing them wisely &amp; no other way around! Will never regret or betray my memory of sublime time spent. When I'm close to 100, I may release my autobiography. Not before! Haha... Live long!",M,A
1120466673881030000,"This is so important: from the founder of #metoo - the movement’s future includes diverse voices of survivors (men, women, and more), and their path to healing, as a means to build empathy and real change. https://t.co/tT9MTGoSxN",M,F
1120473608109690000,"OPINION: if you hang on every pronouncement by your favorite star about climate change or the #MeToo movement or nuclear proliferation, you'll want to know to whom they're giving their money. https://t.co/YKTOIirjbN",M,N
1120476780027160000,"To FORCE WOMEN to have more babies by creating laws that criminalize abortion is SEXIST, SEXUAL ABUSE OF FEMALES and violation of TheHuman Right to BODILY AUTONOMY! #metoo #EarthDay #EarthDay2019 #climatechange #MondayMotivaton #WomensRights #WomensHealth https://t.co/BSwoPNJld7",M,F
1120485159889970000,#Tucker @GloriaAllred &amp; ppl like her is the reason Feminism &amp; #MeToo movement is going down in flames.,F,N
1120487035905750000,Luke got caught in the #Metoo movement https://t.co/mG404ECx0i,M,N
1120487462206410000,A feminist NYU professor who was suspended for allegedly harassing a former graduate student last year—setting off a debate about the authenticity of the #MeToo movement—will return to the school this fall with a course on “boundary troubles” https://t.co/vsnWKA1l8Z,F,N
1120490673487130000,#MeToo bills in Texas gain momentum in the state legislature- in first session since the #MeToo movement - lawmakers in Texas on both sides of the aisle have filed nearly 100 bills focused on sex offenses this year. Some bills appear poised to become law.  https://t.co/NsPv35wDy0,F,N
