This bitch whom I won't name on Facebook is such a shameless woman ruining a relationship. #getalife #stopspreadinglies #hoe,A
@xWildKitty @iball @Maxxllovesya @Twitch Or stop being a whore on twitch you rat,A
straight people flirting boy: *takes girls phone and fucking smashes it to pieces* you’re stupid and a bitch girl: omg Kyle...stooop 😂 😂,A
If you still have your seXXXy Halloween pic as your profile photo you're actually a full time all year round slut,A
Females be thinking they Pussy fire cuz u say fuck under yo breath first of all I forgot I had a whole bitch😂😂,A
What an absolute cock womble this cunt is. Does she also alude to the fact she recieved FREE university education aswel. https://t.co/sEo9SBVrbk,A
Good morning sweet peeps! Woke up to see that Gini blocked me! Her lost the stupid bitch! Have a good day all! I know I will! 🤗😘💕🌠💖,A
congrats slut he's yours you win :),A
That bitch yarelis think im stupid im good bitch ur nasty as can stay fucking your cousin aint wasting my time on no hoe,A
@ImCardiB being a empowering woman type a bitch on IG,A
"I honestly despise women who bitch and whine about sexism and equality, yet they're being literally just as bad.",A
Lol bitch you a hoe,A
@PopCrave He can choke and so does his bitch hoe,A
Good bitch I’m glad u got dumped he is never coming back to your life dumb bitch you a hoe,A
@iDliciouz Good bitch I’m happy u got dumped u a hoe stupid bitch u ugly u gonna b alone forever stupid hoe,A
You can't be a HOE &; try to come back to someone. Bitch it don't work like that👌🏽👐🏽,A
WHO'S THE WHORE NOW YOU PIECE OF SHIT,A
@dino_akin lol plot twist ..what if your girl is secretly a hoe 🤷🏽‍♂🤷🏽‍♂,A
"Bitches be havin no education,no job,no house and still got the nerves to say all these niqqas want is pussy buh bitch WTF!! do yo hav?😂😂😂",A
"@JuliaHB1 It's alright Julia, we already know how vile you are, no need to ram the point home",A
If that bitch goin let her keep goin goin till dat hoe gone like home run,A
I never trapped around no bitch except Te cuz hoes be showin da next nigga ya plays💯💯💯,A
@MajaMihajilovic First of all I’m not transgender but what if I was? Stupid petty ass bitch 👏🏼☠️,A
@CatherineMendo5 hi Best l see someone fucking girl comment bad in your pic.why you not block the bitch girl name kayleigh corbett,A
This cunt likes every single post on that bitch's account and she doesn't even follow him,A
You rawin that hoe & that pussy dirty,A
@__kayjahrayne Bc she a stupid hoe 👏🏻 it’s her loss... I’ll always be here for you 😍,A
I hate when bitches be actin selfish with the pussy know damn well they out here fuckin the whole city bitch probably burnin smh the nerve,A
my dad just drove past the chicago theater. long time no see you dirty slut,A
Ion take hoe shit from nan bitch but that’s the difference between a little girl and a grown ass woman they don’t know when to SHUT UP,A
"@JaneyGodley @LDTEEstore I've met a few women who are complete Dicks , being a dick isn't the preserve of males",A
@Kirinodere So uhh what if you call a sweedish woman a 'slut',A
@Exolkaiwife88 @EXOpassion :') this whore is damn sexy @baekhyunsexyass tbh this girl knew how to name her acc :'),A
He was being nice and cool. You were Being an attention whore. Next time explicitly say you’re not interested instead of flexing for Twitter https://t.co/96IJ7u0IjA,A
"you will never catch me out here sharing a nigga , bitch you can have that nigga 🤗💯 i ain’t sharing no dick if I had a nigga bob 💪🏾",A
why whore when you could cookie?,A
Wanna be like u could be fucking working for him some day you fucking little slut,A
@letyourvoicego @frbidden1 BITCH I AIN'T NO HOE,A
@WDRBNews Why is this stupid bitch still relevant?,A
Tell us how big a #Slut you are and we tell the world! https://t.co/DYAsLFxr6q,A
"@CatterzMang you drunken slut, come play overwatch",A
HOLLERINGGGGGGG. stupid baby bitch. https://t.co/najC1jRpBq,A
i skipped english a few days ago so i didn’t know about an assignment and this stupid bitch is making fun of me subtlety,A
That bitch is a Grade A whore! https://t.co/KZI7SHEdNF,A
"@HillaryClinton 'a cold, conniving bitch' and a lesbian... sorta explains why married women voted AGAINST YOU... SCHADENFREUDE reigns https://t.co/oJ5OCMtBuy",A
@JemSummers You ungrateful whore. . . I'd have bought it n everything 😂,A
"@Goguen @MarcuzJauregui @Bathanii Shut the fuck up, you stupid ass bitch",A
Hoes ain't shit I'll die happy lonely..... Kuz I'll be damn if I trust another bitch who don't make her own money.......,A
@antoniettecc You love and support this slut tho,A
@GhostofGigi Are you calling me a Twitter Whore? Kiss indeed..,A
Be careful what you do to a good woman because you will have to deal with the bitch you created 😏,A
No one cares about you agta don't be so stupid bitch,A
i bet everyone is like damn this bitch stupid she was proposed to and she keeps calling nicky her gf not her fiance,A
watching “teeth” this bitch pussc biting everybody dick off😳,A
I pampered the bitch and she went and abandoned the kid for some amateur dick 🤦🏽‍♂️,A
"@AngelaRoss1 @WSJ No room for anyone illegal. Color or wealth is not the criteria, you stupid bitch.",A
Only a goofy bitch calls to tell you some violent ass shit a child wants to do with you cause of something their toxic ass said. Dumb hoe,A
"'I know. And pregnant women can be a real bitch. Sadly, I know from experience. Ah well. Lifes no longer like that.' https://t.co/LCSHPiNHxa",A
I wish y'all hoes with no self respect would stop putting y'all sex life on twitter bitch be a lady please 🤢,A
“She a hoe” “She ugly” “She fat” “Her head trash” “Her pussy dry” “Her pussy stank” https://t.co/6ny17KEyJb,A
how the hell that bitch know him? hmmm she just proved to me that she's really a whore,A
@FullTimeDEVILS You can't go to bed with a whore and complain about getting VD. This is Jose. This is us now.,A
"@BaconNSquats “Big slut” is the new “Hottie McHotterson”. It’s a compliment. I’ve always thought you looked like a big slut, boo! 😘",A
My bitch so bad that I don’t even go to sleep!! Pussy so good it make you wanna buy a ring #Guwop,A
a girl KNOS wen a bitch likes her mans 🤣🤣😁,A
Glad I already seen this hoe😂 that bitch was wylin though https://t.co/U1L05rTDwU,A
@becksss___ Love you😘 be nice if I could retweet ya but youre a pussy bitch on private😂,A
Dirty dick ass nigga .. I hope that bitch catch sum,A
I found out something about this chick that was hiding something from me lmao bitch can't hide anything from me fake ass lying hoe,A
These hoes do to much and these niggas bitch made LF,A
@dualipuhs Leave my ship alone you whore https://t.co/zJB6R2Pbzv,A
"There is a big reason you are lonely and it’s because you are such a fricken whore that no man can trust or respect you, so stop bitchin’",A
Ik that bitch was a hoe jus tried to change her but these hoes wana be hoes,A
A fvcking bitch who is a hoe to everyone https://t.co/EhdwqsI8jg,A
@AnalBDSMPlaisir You have proper right for being anal whore!,A
"Some women are mad arrogant, man. How much of a douche would I sound like if I went around saying “You just talked yourself out some dick”",A
@MariBurrlaFlare You tried to spazz out on me too whore for waking your narcoleptic ass up 🤔,A
@marvin_emily 'Getting lit off trays of fucking Molly you mermaid loving slag' - the only true response to give her,A
Hoe just called me a Chauffeur bitch I'm a shuttle driver,A
Told the bitch I like her & her girlfriend 😈,A
"@shoe0nhead June, sweetie, might I suggest that you tell this condescending bitch to shut her trap hole?",A
bitch you're a grown ass women https://t.co/77DNSI4m9e,A
"Because no one likes being a stupid bitch, alone..... https://t.co/Z7xhwpgkWj",A
Let me tell yall sum...yall barbz who fucking wit my sis @NICKISDAUGHTER_ Come talk to me bitch cause i will pull up on a hoe...,A
@curvethan fucking hoe ass fucking cunt shut ur fucking dirty ass mouth you fucking bitch im gonna fucking block you,A
Like for one bitch you ain’t never let me not any nigga I know fuck u been a paid hoe and you didn’t get the $200 in Miami butch drown,A
My girl make my shit solid as a rock when she kiss me you hoes just not attractive 💀🤦🏾‍♂️🚮 https://t.co/plkshgcF32,A
hoes really b geeked talkin bout 'what frontal' BITCH THAT ONE😂 your stylist is shitty. try again next time.,A
This girl really think I’m dumb 😂 bitch I know you scam stop DM me about that shit,A
"Whoever made these, ya moms a mf hoe bitch -.- https://t.co/ccAHTnGr4j",A
@family__jules You're a vapid whore &; one day you'll be ugly and begging for dick scraps,A
Like the hoe went to Miami’s to be a hoe got sunt didnt get the money and wanted me to pay for her way back ?????? Bitch please,A
"@DeeSmokingGas I care , fuck that stupid bitch who quoted this saying nobody cares",A
"Trustttttt me! 😂😂😂 The girl ting works for him, “just stay in your lane, bitch.” https://t.co/4k1sEyQ89V",A
"Anyone would think that Julie Hartley-Brewer is jealous of rape victims, the way the vacuous, malicious cunt is going on about it.",A
@MidevaChristy youre just a shameless stupid cunt .get a life !!,A
@LindseyGrahamSC I have watched you talk out of both sides of your mouth for months now. We see you. Nothing but a greedy fame whore.,A
some girl really tryna pick a fight bc I was 'standoffish' at a conference. bitch I'm workin,A
@E_flee25 Yo this bitch is blowing my shit 😑fr talking bout I'm trying to talk to her girl shawty won't even show her face .,A
"@JulieBorowski Oh, so we're talking about you. My dad would always say a bitch is a woman that won't sleep with you ... Classy guy huh?",A
I don't have to tell my homies not to take women cus they don't want us we just move on to the next bitch 💯,A
"People talk down on women who don't want broke niggas for no reason, I wouldn't want a broke bitch",A
had to block all my rl friend bc of that stupid hoe @ameliaorodio,A
"bitch bitch dont be mad, you better be glad kus this the best piece of pussy that ya man ever had 🤸🏽‍♂️ https://t.co/JJIRxyMrqk",A
@CNN Stupid bitch. Only speaks up when it fits her narrative. Yet she supported Harvey and the serial rapist bill Clinton,A
U dont so why tweet it 😂😂 the only bitch u talk to is HELLLO ME TF WHORE 🙄😂 https://t.co/Pe6CdXLoAL,A
Fuck off you stupid fucking CUNT OH MY GODDDDDDDD,A
"@Niki1352 @chelseahandler what a bitch u are. why call her a beast? I get u support trumps pussy grabbing, teen pageant ogling, serial marrying, but why r u a bitch",A
The pretty hoe really got that mexican girl hoein for her lmaaaooooo,A
"Bitch your a fucking idiot, I don't even need a counter argument. More like you can't take your head out your ass s… https://t.co/qUHivJeAo6",A
Bitch don’t come to me as a woman .... Cuz yo nigga came at me single 🤷🏽‍♀️😒😂,A
This is when a guy says something like “I don’t want to date a hoe” n a woman responds with “But you n your sister got different daddies” bitch so...still not dating a hoe lol https://t.co/sMQcWdZnRL,A
Good pussy never comes from a bad bitch... 😒 https://t.co/Q1DSNN42N5,A
"i'd get on yo ass just like some britches, my girl ah woop yo ho she throw dem bitches 🕺🏾🕺🏾",A
@KimKardashian in this full length fur coat calling this girl a whore 😂😂😂😂 bad bitch,A
Ancient women of Greece would withhold sexual pleasure from men to end wars 2017: Modern women make mixtapes for what they do for the dick,A
You a childish ass bitch if u don't suck dick and u a gay ass nigga if u don't eat pussy 💯🤣 Idc let's argue,A
"Asked this bitch where she wanna eat, she said 'Porkys' and I'm done with white women man I don't care how fire the box is",A
your girlfriend lookin at me like a groupie in this bitch!,A
@Deeejjaaa if I get one more email from your ass ima blow that bitch up,A
'Your dick too small' Bitch first of all your pussy too deep https://t.co/zKIMmpwe2T,A
"knuckle up cause I'll fight for mines Yo pussy petty, U wasting time .. U seasonal, part time U get fucked up fuckin w/ mine U lil bitch",A
"@family__jules You're not a woman for posting that, you're just a big ole bitch",A
Bitch mad cuz I nutted quick... first of all yo pussy just good so be happy,A
Love how going to an all girls school gives you a sixth sense for life of knowing when a woman is an absolute bitch,A
God that old lady was a cunt. People are so fucking stupid when it comes to being handed money,A
@scorpiomel64 @lomadia @itsDanBull @seankent Chill your beans you crazy bitch just because you have a cunt doesn’t mean you resort straight to using it,A
@Peartopear @percoIator @Forslaytion Weird bummy ass bitch block me back whore 😂😂,A
"Treacherous traitorous bitch. Sold out her country, and women for money and fame. https://t.co/mTARGZ0LqU",A
"@VijayTrehan9 @Swamy39 Ask your mom, you son of filthhyy pimp. BTW how's your mom surviving in her Red Light District Area quarters",A
@MsJuliaa1 Lets fuck whore stepmom bitch style https://t.co/JMIXZRrD7H,A
i miss this bitch ass whore,A
Now his slag mother has been blown up hopefully that lil cunt gets it nxt as well https://t.co/BTmxENcXKR,A
Fuck off Holly you slag #thismorning,A
@katgoessocial 1 in 3 women hahahahahahaha will you ever fuck off!!!!!! Stupid cunt,A
Wtf you're a skank bitch https://t.co/fM11umv18t,A
"Fellas, if you have a good girl in your life cherish her and love her, because most of these girls/women rather play the Hoe💯",A
Gonna be the sexiest Bat Woman in that bitch😈😈😈,A
"Bitch wtf u unfollow me for if u just gone twatch me and comment on what u THINK is about u hoe , play with ya pussy or sum not me .",A
"' I'm a classy bitch. ' First of all, you are a tranny street whore who jerks off 19 y/o s off for money in Krishna Nagar during nights.",A
@JamesBarnett1 @finers9 @Francis_Dom domthis would/should be goal of the season already stupid cunt refs,A
Jervea ass bout to really come up missing stupid hoe got me sick 🤦🏾‍♂️,A
@HillaryClinton Wife mom CROOK THIEF. Murderer Woman abuser .Weinstein supporter.Cunt,A
great my lymph node is swollen again. shows how stressed i am cos of some fucking whore &; her spreadshit &; stupid frens who believe her.,A
"If your girlfriend doesn't like that bitch, you don't talk to that bitch.",A
you stupid fucking whore mom,A
why is this women walking outside yelling like bitch we in a white neighborhood chill out 😕,A
@DebbieDoes69 going to bring your Slut whore ass to the states,A
@Bubbleuwu Do I have to fight another bitch ass looking cunt today?,A
"A big sour whore bag, should never play hard to get when all she's does is fling up da pussy in all kind of styles to all kinds of men #fact",A
@RelleSaidSo703 Girl the hoe is dumb.,A
Da best piece of pussy I got was from a bitch at waffle house that hoe was from Mississippi.. Pussy was tight and slippery,A
@HillaryClinton shut up bitch no one fucking likes you! Suck start a shotgun worthless cunt,A
@CNN Hillary Clinton does give a shit about women that's why she lied again she is now keeping all the Harvey Weinstein money GREEDY BITCH,A
sometimes your girlfriend gets kidnapped by a bird and her bitch,A
@roniasinron Or you were just being a hoe and hurt it slut droppin on ya girl at the club xx,A
@OMG_ImSoAwesome True slow your role bitch n get your ass outta here 😉🐼xx,A
Your girlfriend is a coke whore,A
Also. Some of you Latina women and your white people racism can also eat a giant dick. Cuz they don't like your ass either. 👏🏾,A
'I don't want to be like the jealous girlfriend who won't let you have friends' bitch you have to be my girlfriend first,A
Tonight is the Victoria's Secret fashion show.. Let the female tweets begin about how they wish their bodies were as good! #WomenSuck,A
@hezzzzah why? So you can look like a trashy mess? #WomenSuck,A
"I dont see why some people get so offended by what i say. its not like im making this shit up, women really do suck.",A
"RT @KGJump12: Sometimes I want a girlfriend, but then I quickly remember how i hate women",A
What is the difference between a woman and a catfish? One is a bottom feeding scum sucker and one is a fish,A
What does a woman and a tampon have in common? They're both stuck up bitches,A
RT @OklahomaHoney_: Everyone needs to follow @YesAllMenBitch because they're hilarious and feminists are gross 😂,A
@OklahomaHoney_ feminists are many more things than just gross,A
"What's the difference between your wife and your job? After 5 years, your job still sucks",A
Women who strive to be 'equal' to men lack ambition #YesAllMen,A
Why do people make snowmen instead of snowwomen? It's too hard to hollow out the head,A
#LateNightThoughts how many Congressman dicks did women suck to finally gain voting rights,A
@SportsCenter The lack of women in these pictures >>>> just like it should be #YesAllMen,A
#PrayForPaulGeorge #UK #UKIP #PoliticsMatters All #women with a degree in 'Women's Studies' should go to prison. http://t.co/6n4V9kBtya,A
#sexworkersagainstfeminism are invited to join the #blog . End #feminism today! http://t.co/6n4V9kBtya,A
#Women are naturally lazy. This is why #feminism is popular as they want privilege without responsibility. http://t.co/6n4V9kBtya laxy,A
"They've made it almost impossible for Men to be dominant, in the matriarchal western society. fuckfeminism",A
Pro Tip- There's nothing but sad lonely bitches at the bar drinking away their 'I'm a lonely loser' feels today,A
"Pro Tip- Always call skinny girls fat, they live that shit 🌚",A
"'Come up here and say somethin now you broke, beggin, fingers in the booty ass bitch' https://t.co/2T1Ub2dS8F",A
When you decide to trade your testicles in for a psychotic bitch https://t.co/o7r0N7bGAx,A
How you bitches look with your snapchat filters https://t.co/nOkSlAMy0Y,A
I have condoms everywhere so bitches think I'm responsible. Lol I'm not. Fuck condoms.,A
When you're sexting a bitch and you think you dropped the fire but she blocks you and you never hear from her again https://t.co/TRNgpJlzyc,A
"Her- I thought I told you.... Me- yo you better chill on that attitude, bitch https://t.co/m5QR3Tvwt8",A
I'm only fuckin doctors and lawyers from now on. At least if they go nuts I know they have somethin to lose unlike these sluts workin retail,A
I gotta stop posting about not wearing condoms cause these bitches is startin to make me wear condoms,A
When you ride past that bitch that don't like you https://t.co/zKED6TgVXE,A
When you're a childish bitch https://t.co/z0RsjgODrC,A
"Can you bitches stop pulling ya pants up above your belly button, you look like my fuckin grandfather",A
When you finally get the bitch to leave https://t.co/mIpt5K5R6l,A
"If she's doin this, she's about to suck the souls of 10 dead men out your dick https://t.co/Gwk0buCok1",A
"Dear Facebook, Jus coz I have these whores numbers in my phone doesn't mean I want them seeing my personal life, please stop suggesting them",A
I wonder if she comes with fuckboy Ken that makes her squirt... https://t.co/JXJFhFpEel,A
How bitches gonna act at my funeral https://t.co/gTgiKNPRED,A
Ok but @queensoverbitch makes me add her to all DMs just FYI https://t.co/4XJSSCAZa8,A
When you eat the wrong bitches ass https://t.co/vcyGyLuZ9i,A
Some of you bitches should be puttin coconut oil up your vag with ya stank ass twat,A
That one cock blockin ass bitch you can never get past https://t.co/38eLMkQp5f,A
When your side bitch tells you she's pregnant and keeping it https://t.co/8AXX2vCOxm,A
I gotta stop opening DMs when I'm drunk... I wake up like who TF is this bitch and why did I send her a dick pic,A
"I get curved all the time IDGAF, there's too much pussy out here to trip off any bitch",A
"If I ask you how many men you slept with and you actually know, you're not the girl for me",A
I might be old but at least I came up in a time when hip hop was in its prime and people didn't have bitch ass feelings,A
Snapchat finally has an accurate filter for these bitches.... The goddamn devil,A
When she's being a huge cunt https://t.co/mG4JxqahyP,A
When you're breaking up with a bitch but you're a savage with a great sense of humor https://t.co/shld9JxgaK,A
When you're both a couple of filthy whores https://t.co/MgCHRRKHVq,A
"Mom- Katie why would you send this kind of picture to daddy Katie- that's not dad, mom Mom- you dirty little whore https://t.co/AjVQrxtbcl",A
Bitches that wear chokers that aren't complete whores is why I hate you bitches,A
Pro Tip- Fuck bitches in their 30's... No one wants them so they're easy and they're also experienced,A
@themeredith bitches love electric toothbrushes in their twats...,A
Y'all say 'slut' and 'whore' like its a bad word... I say that shit cause I'm attracted to a bitch,A
When you know you've found the perfect slut for you ❤️🍕🍕 https://t.co/4gHtF9qXbI,A
"If she's over 18 and owns anything Hello Kitty.... Get that bitch in bed, she knows things that you didn't even know existed",A
@queensoverbitch and we're smarter than that bitch,A
Shoutout to all the girls that can't go swimming this summer cause their body will wash off...,A
@queensoverbitch I run from those bitches,A
You mean before she sucked dick for fame? https://t.co/GSMTuhDugL,A
"If I wear a condom with you, just know that's me being blatantly disrespectful to you and your putrid vagina",A
If you idiots would stop tryin to save these hoes you'd probably get a lot more pussy,A
You sick bitch https://t.co/2B02VWCbZ0,A
When you wait to have sex till you're married and you realize the pussy is garbage https://t.co/DklZm7dfXe,A
"I can always tell a bitches age by her tattoos... Sleeve, she's younger than me, tramp stamp, she's my age...",A
"Too bad some of you bitches can't draw on a better personality, the way you draw on your fuckin eyebrows",A
I can't imagine growing up with one of these twenty-somethin thot ass bitches as my mom. #blessed,A
I love it when married bitches start posting inspirational memes about having a strong relationship... Single in 3-2-1...,A
"Bitches be like 'my man has never cheated on me' lol nah bitch, you're just too stupid to catch him",A
I'm picky AF when it comes to girls... Until a girl wants to bring her not so cute friend over for a threesome,A
"When y'all see that bitch that's been talkin shit, but you refrain cause you've been tryin to grow as a person https://t.co/179xRMdiyg",A
Never trust a girl with 'makeup artist' in her bio... They're professional liars... They can even make your own eyes lie to you,A
"All bitches do is lie, talk shit and fuck up their eyebrows",A
Bitches can't keep a man for shit but got a steady ass work husband at all times,A
How basic bitches wash away their weekend sins and mistakes https://t.co/pw5xSg1ENt,A
Stop sayin you have resting bitch face... Bitch you just ugly AF,A
Women bleed so much because God realized he made a mistake and is trying to kill them. Right|,A
@BBCNewsnight How many woman do you think willingly sucked the cock of a Hollywood producer to further their career?,A
boo you whore,A
"@Aditi08 To me Any girl messaging and calling , initially i was like 'chalo koi to bhaw de rahi' then bitch was selling pyramid scheme 🙄",A
Lml 'no matter what color a girl is she's still a hoe' That's funny. https://t.co/cAo9ds9VgY,A
No matter what color a girl is she still a ho 😂😂 https://t.co/vXak8C0jV2,A
Girls hear you say “fuckk” during sex and think her pussy bomb First of all hoe my Girlfriend on her way,A
you a stupid hoe you a you a stupid hoe,A
Fuck off you stupid cunt https://t.co/N5ASjrnHOm,A
What do you call a women that has a brain? Pregnant with a baby boy.,A
When your girls actin a fool so you let your side bitch listen https://t.co/6Kd08AQCe1,A
"If your girl keeps a toothbrush in her car, she's a hoe",A
"If you're a man, women can't be trusted. They'll turn against you, it's in their nature.!",A
the ONLY good thing a woman ever did was my mom farting me out of her disgusting front butt|,A
after nearly 2 years this bitch came back to our home only to be hysterical. when will this bitch get hit by a raging bus????,A
Hysterical over here bc every bitch with eye liner & an iPhone 7 is a model now 😂,A
@erinandrewcunis Hahahahaha so hysterical she the real living proof cher cherry picker we have only bitch read da real KSU SB Hit! I Alo!,A
seeing hoes blatantly try to take my man then watching him turn their lame thot ass down is truly fucking hysterical 😂 lol bitch u tho(ugh)t,A
I woke up to the most hysterical message. “Wtf is @yasminvaaa in jail?” 😂😂😂 Nooo! You dumb bitch she’s in boot camp.,A
"I've even seen this in express itself in real life recently, truly surreal. Women are losing their minds, which is hysterical",A
Fox’s “hysterical female” rears her head in this season’s cautionary tale about what happens when men give women too much power. #AHSCult,A
@clairlemon @AnthonydByrne22 I myself have had quite enough of hysterical and damaged and fearful women claiming to speak for all womankind.,A
Wonder why some women get hysterical here. Climacteric is understandable but social networking surely ain’t a pageant to perform.,A
@thistallawkgirl @anaislaffin You hysterical women caught up in more conspiracy theories again? 😂😂😂 liberals are to… https://t.co/VdYulaKbsm,A
@KatMari05015136 @TheDweck @anaislaffin So happy you hysterical women who believe in conspiracy theories lost 👌🏼👌🏼🇺🇸🇺🇸,A
Doctors created vibrators after growing tired of masturbating 'hysterical' women https://t.co/K3Lp9QGPfE https://t.co/6gOpyhlgTd,A
@ibthatdood It's the nature of women to want to be guided by a strong man. Hysterical go -girl feminist types are fi… https://t.co/mpxW7kyBp1,A
@willsbug @Gregco5088 Fuck all to do wae him it..and I just can't be annoyed with hysterical mong women who talk sh… https://t.co/k9rwbRUmSE,A
"@ryrie_rob Knickers is a tangle, aye? Don't like women much do you? Hysterical things aren't they? Only good a few things, aye?",A
A woman reinforces the trope of women as hysterical while calling sexual assault allegations witch hunts (wrong all… https://t.co/bsKm80lf9L,A
@movingfasternow @HadleyFreeman We needed a counter -balance for the rape apologists now? These hysterical women are… https://t.co/kjq4E1OuPz,A
@BoardGameBrawl These people are hysterical. It's like a commercial for why men should never marry. These women are totally nuts.,A
@PolitixUk Pernicious insulting myths: women as hysterical snowflakes who think everything is harassment; men as un… https://t.co/oumEB6jCkc,A
chuckwoolery: Lipstick on a PIG. The Democrat Women on out numbered. If it weren't so weaselly it would be hysterical. Trying to defend DNC…,A
I'm sorry but c'mon if women were as hysterical as men we'd have them all in interment camps until we figured this shit out.,A
Via Daniella Peled 'hysterical' Jews and 'frenzied' women https://t.co/uGgFiMioSI,A
@jbouie This is a corollary of women being “hysterical” “sensitive” “bitches” when they disagree with men.,A
I wish my emotions would feel like emotions instead of screaming and hysterical crying women trying to claw their way out of my torso,A
Has it been a year since Trump turned the left into a bunch of hysterical women 😆 bloody hell time flies #MAGA,A
@rosemcgowan Everyone knows women are too dramatic and hysterical. https://t.co/57Ecd8LyVh,A
"cringemuch .When women get panicked&start getting hysterical when having a standard delivery. Everyone knows save energy,focus&push.",A
@TheCaterjillar @Bohobookgrl @democracynow @TaranaBurke Hysterical screaming is what woman should try not to do - -cl… https://t.co/WjkRkhBGnt,A
@UPI @adamczyk_ed @JacindaArdernNZ much confirms that she is a hysterical Liberal wacko. Any woman who forces pothe… https://t.co/lDt3rToqlg,A
@LilyEvans_30 - further away and didn't see what was wrapped in the bundle that the hysterical woman cradled. 'But I'm not going to -,A
@angelathompson5 Oh my god - a hysterical woman with a loaded gun!!! 😂 #thelastpost,A
@RubinReport And some hysterical Dem woman actually tried to defend the ad on @TuckerCarlson. Dem desperation. Fac… https://t.co/NSjeQg230G,A
@joeovies @lebrownlow Someone tell the hysterical woman that the last time Cam was without Benjamin he won league MVP.,A
"To the woman in a car, honking at me for two blocks on Bank: you looked hysterical and idiotic, and I was getting a nice workout. So there.",A
"@MsBlaireWhite Just watched the video, I thought Candace’s behaviour was shocking. The woman is hysterical, you did well Blaire.",A
"ok this is not for kids but OMG this woman is hysterical, !!! I think these things sometimes !!!! but she by god... https://t.co/hh3Vb5bJhJ",A
Yes exactly. Works both ways. The amount of times I’ve been groped by some hysterical straight girl on a night out… https://t.co/yzR7cPC2xW,A
Grace is literally the most boujee girl on the planet and it's hysterical,A
"@realDonaldTrump the 12 -year -old hysterical girl look isn't good on a President, ... https://t.co/nn1MNgWr8c",A
@PhotoGear_News @danielpetersdop @Maria_Sergejeva @lokcheung Three I think. With that hysterical Girl aka Model. I… https://t.co/UzW6cliMGO,A
My grandpa once told me 'The only bitch that matters is my DOG' and I've stood by that my whole life. #BitchesAreDogs #DogBitch #Ihatewome,A
Wow they tried to give me a FEMALE DOCTOR TODAY. I didn't even know those EXISTEd...,A
Women are children. They require men in their lives to set boundaries and teach them lessons.@,A
Women want everything to be 50/50 but then they make 100% of the Ghostbusters FEMALE. wtf!!!,A
Maybe if women want to stop being seen as inferior to men they should stop acting inferior to us!^,A
If feminazis put the same effort into working as they did bitching about patriarchy then maybe they would actually deserve equal pay.,A
Today we found out my wife was pregnant with a girl. Like a normal bitch she can't do anything right,A
IF WOMEN BLEED SO MUCH ONCE A MONTH HOW DO THEY STAY ALIVE? BECAUSE THEY'RE #DEMONS #WOMENAREDEMONS #BITCHBLOOD!!,A
Feminists become radicalized when they refuse to submit to their urges to be subservient to men. It's science...,A
Last I checked men HAVE THE PENIS and women DON'T. I Won't say it again but THE DICK IS ALL THAT MATTERS #MensRights!,A
"Yeah, here I am again. Anyone else see at least 5-10 women today? Can't believe they were ALLOWED outside. Who do I complain to????",A
If rape is real why aren't more people reporting it? Just another feminist lie.;,A
Ever try to make a girl play video games? they are terrible. these are the skills they will need for the future. we're fucked.@,A
Anhyone else hate the way women smell? I think it's because they're BITCHES!!!!!! Fuck you bitch!!!?!,A
Cant believe they hired a WOMAN and NOT ME!!!! I guess McDOnalds #hatesmen? #mickyDhasnoD #fuckyouRonald..,A
Rape Culture is just another millenial myth made by bloggers and Instagram sluts.;;,A
Im so glad I make more money because I'm an a man! Can't wait for more women to get LESS and do MORE! #keepWomenDown#,A
The only woman I respect is MY MOM and that's why we still live together. No one does laundry like her #laundryqueen #ilovemymom #fuckwome/,A
This bitch out here settin up dick appointments and your lame ass can't even get a text back https://t.co/a42yzUSTCY,A
"The LAST thing I want to do is support WOMENS RIGHTS, it's EXCLUDING ALL THE MEN. WHAT HAPPENED TO MENS RIGHTS?!",A
I swear to god if one more bitch tells me not to call her bitch I'm going to slap the shit out of that bitch #fuckbitches #bitchesstink;;,A
If you havent hired a man over a woman in the workplace due to SMARTNESS I don't want to even KNOW you. Men are SMARTER it's a FACT. #menS;;,A
"#HalloweenCostumeIdeas Kim Kardashian's vagina... In other words, ground beef.",A
#WeAlmostDatedBut FRIEND ZONED #WomenSuckk,A
@_JuicyGina you've turned into such trash #WomenSuck,A
@aboyseth mermaids are women. Therefore they suck and have to be sacrificed #WomenSuck,A
@AndyBenjes6 don't waist your time. Girls are all selfish bitches #WomenSuck,A
@Asholeee_  come on woman do your job right #WomenSuck,A
@aworkinglibrary @femfreq thiers none because not all men rape,A
@bad__TEMPER girls are attention whores #WomenSuck,A
"@caitlinmoran Learning? Yes, like how much they nag and how hysterical they get over the most minuscule of things. Females = unbalanced & crazy #schizo",A
@Carflyy she's a woman. She can't help the fact that she sucks,A
@CarolineCatt you shouldn't be leaving your kitchen unattended #WomenSuck,A
@Corter_back I know. It must be so hard waiving pom poms around at this hour #WomenSuck,A
@Corter_back no I said hope. I hope you women learn your place! #SitDownInTheKitchen,A
"@devhowellll Taylor Swift is an untalented skank who can't sing, knows 3 guitar chords, and has an Adams apple #WomenSuck",A
@eisemad15 maybe if you weren't such a tease your mom wouldn't tease you #WomenSuck,A
@emcmaines things wouldn't need fixing if girls didn't fuck them up! #WomenSuck,A
@femfreq Anita is equating gamergate to cosby and weinstein so she can equate herself to actual rape victims so she can keep playing the card,A
